,filename,dominant_color_rgb,dominant_color_name,exact_color_name
2893,40ed342f5cc1d293e4c78a799c1d10efa3c60178.jpg,"(191, 172, 116)",yellow,darkkhaki
2894,6871823eed77ef9d073b6bb2b4c0c0fbe0630785.jpg,"(48, 48, 55)",green,darkslategrey
2895,b314df05c48d1dec11c1d3a9211599228164bf1e.jpg,"(192, 139, 57)",brown,peru
2896,6b27e22a570e1e31779190fc17480ddd381286f4.jpg,"(201, 151, 110)",red,darksalmon
2897,de8b75b715e3f0bafdbdc4b1d0fed29c8ffd425e.jpg,"(224, 218, 197)",gray,lightgrey
2898,6911658a1f2961d7e48b7bcc214ec6d8427fa3bb.jpg,"(198, 192, 175)",gray,silver
2899,2e2a06ea41bef7be8ceb2036474077d8d1fc0dc1.jpg,"(185, 14, 13)",red,firebrick
2900,c9eb5bae3118fc7fee84c2b43df3c0d739df4800.jpg,"(172, 177, 187)",gray,darkgrey
2901,d9506de45bce86df002e386866428eb53a7b7ba7.jpg,"(244, 242, 240)",white,whitesmoke
2902,c13549b850debd7da372a8f0e4ea882f7c068a01.jpg,"(184, 125, 90)",brown,peru
2903,a3763b46997fb3a3acf3c84a91770af1abbef060.jpg,"(248, 248, 248)",white,whitesmoke
2904,5b788cba0f5842b4ea3e741bcda48b43a926a3af.jpg,"(188, 119, 76)",brown,peru
2905,b957f18d4592ce1c7618c07d50f38ad6f55e5203.jpg,"(195, 193, 191)",gray,silver
2906,33e54560cc36c7540ae25ee78ddf26bf84ea5ec2.jpg,"(218, 202, 172)",gray,silver
2907,3c21a307081ac864610b8ba7dd18cc090abe4574.jpg,"(207, 155, 140)",brown,rosybrown
2908,b6f905141e3509415eb9a925b2510c7187653a94.jpg,"(25, 29, 31)",black,black
2909,b635e0019706fd6ea7e443e96f31969d497ad2b6.jpg,"(86, 85, 49)",green,darkolivegreen
2910,224ba3fbb3c7df178e7932fed34abca314a5a5b4.jpg,"(247, 246, 243)",white,whitesmoke
2911,97373504d200495d636951f92e66bc81004293ea.jpg,"(115, 97, 95)",gray,dimgrey
2912,7e26a364b7b74b5facc031b84d30750726a7f929.jpg,"(51, 15, 14)",black,black
2913,5395c6ef3dcfe3324771ddd2bfcb041980700f59.jpg,"(25, 28, 18)",black,black
2914,bd969c28f447b7c2548c97434e6d37fbb83bc121.jpg,"(62, 40, 11)",black,black
2915,45b76d55e33c933fe0b0f590275829069bc9cef6.jpg,"(12, 8, 7)",black,black
2916,c3455c458cfd78f81e615c06f68c09785abdbe94.jpg,"(206, 215, 219)",gray,lightgrey
2917,7a0e924a399ec697f10b97c546b111e7d22f3528.jpg,"(215, 211, 210)",gray,lightgrey
2918,026187ca4973a4bbcba19e5e8a96cf2342f24800.jpg,"(40, 39, 29)",black,black
2919,b7098a68670399961eb1e1776525df107a154706.jpg,"(133, 124, 110)",gray,grey
2920,59ff0cf9c92bd5383826d97da44b26f678933c6a.jpg,"(150, 71, 58)",brown,sienna
2921,4cd0e4abfc718d52ab09c35b9354c8f3b39cabd0.jpg,"(212, 163, 78)",brown,peru
2922,b83773f94c096452043e3823a11c6e1c049630bf.jpg,"(207, 185, 174)",gray,silver
2923,6e3298a2acbac293211ea5146604cdb43420eb5e.jpg,"(240, 225, 209)",white,antiquewhite
2924,29be7c4d302df7b865ce85038be5424406e8e0ad.jpg,"(185, 140, 121)",brown,rosybrown
2925,5186274716fa6148b667079bd80f02bd3fdff108.jpg,"(32, 22, 19)",black,black
2926,a3a7c7a79faca55b1d553f45bbfd948ab58f8b4b.jpg,"(164, 124, 89)",brown,peru
2927,3e555d8dc9842236f676ea8bf7e0c1f2cb136ae7.jpg,"(210, 204, 181)",gray,silver
2928,9828bb4e6e0bc888673e1c1c252266fc684799db.jpg,"(43, 14, 13)",black,black
2929,9a8c79daebb9f56c984ccdc12252d42d55d1fa3e.jpg,"(13, 13, 18)",black,black
2930,8da198636e6d0f4c6de15eb802e1818d21035cee.jpg,"(192, 177, 163)",gray,darkgrey
2931,121d3f160f88af473ea91d324a0ce7e83403428c.jpg,"(215, 210, 208)",gray,lightgrey
2932,b7d99765cf9b21f2bfa1bba53114919b96457399.jpg,"(224, 220, 56)",brown,goldenrod
2933,1f18f3a8c8f887ed5b312938362daecaa9d28c23.jpg,"(24, 19, 13)",black,black
2934,611c79f8b5582b97d211694389f527aafc175ad8.jpg,"(89, 98, 111)",gray,dimgrey
2935,f6e670bdb6db74b0fece60077a1bfea5706cfe24.jpg,"(28, 42, 44)",green,darkslategrey
2936,fcd6312f66552d17117efcf041fd9f3c90ba0fd2.jpg,"(216, 192, 151)",brown,tan
2937,9febff4a8f7176678e11592a9f01b03d0f843255.jpg,"(20, 18, 23)",black,black
2938,164577901ead3c075ae449df2d6f713a6bb6c00e.jpg,"(244, 242, 237)",white,whitesmoke
2939,55f48a9223a06d126749e49772fe907b41975596.jpg,"(9, 16, 27)",black,black
2940,ba8c803f5cf4d753be5dcddcbd91110ab2c1b135.jpg,"(56, 52, 54)",green,darkslategrey
2941,1182c731e0f4d5d7e942fbd2d020e71931a232c8.jpg,"(245, 225, 200)",brown,bisque
2942,b28e2b41be72da7da0672f6d51cbaae6e1d5307f.jpg,"(199, 129, 71)",brown,peru
2943,1caec4b6bcfc7931e57c870699cb2fb3f2b848a2.jpg,"(20, 20, 18)",black,black
2944,336cb254309dede0a300e42da032ab6cc4ca9b2a.jpg,"(146, 187, 174)",gray,darkgrey
2945,e93afd04ca34273e6556eb635612821d812b21d3.jpg,"(187, 160, 153)",brown,rosybrown
2946,a6ded97d3b7616cc1e0d3a0c70e5b6ce485179dd.jpg,"(105, 222, 234)",blue,skyblue
2947,cd5c120f33042f0042ddc80287d410376d4ec595.jpg,"(213, 177, 123)",brown,burlywood
2948,1bc5e00cd42887054dccd78ff665233c3d8ec189.jpg,"(227, 224, 220)",gray,gainsboro
2949,198caef3c904f6ace897c186bbaeac83728d93d2.jpg,"(40, 32, 24)",black,black
2950,5424715ff3504c650545c71f1e097d0cb2e816f5.jpg,"(152, 138, 145)",gray,grey
2951,a28dcbe34afc129376f692faa5409646bed9941b.jpg,"(13, 12, 18)",black,black
2952,59458ee7fd02fa3f3563a03b15b86aabd8749dad.jpg,"(233, 232, 229)",white,linen
2953,b088394a857aeaaa669fd8e113a8dde2aaa64572.jpg,"(48, 42, 42)",green,darkslategrey
2954,b4608291b26f9f62f8a5df3784e9c0ecaf822202.jpg,"(189, 179, 182)",gray,silver
2955,46e493680569de868c776405a366d30465f8a887.jpg,"(185, 142, 84)",brown,peru
2956,89f2125857d65fe3c54fb8849a17c9b2196afa35.jpg,"(166, 124, 129)",brown,rosybrown
2957,495dc996e39ec17333de161488a873b3d474f335.jpg,"(22, 34, 42)",black,black
2958,cf94c47c7ab50f46b16e0d983c8bb279d230740c.jpg,"(31, 37, 38)",green,darkslategrey
2959,ef5c83d6d47f64cb1b4741263ab19363bfa6ce3d.jpg,"(196, 193, 195)",gray,silver
2960,368e25d67b041b7f971680ef13723331a5aefc97.jpg,"(5, 5, 5)",black,black
2961,cd4502be73b37c93089c72e6f1c3b7014a710c5b.jpg,"(30, 30, 29)",black,black
2962,3c4a549a19e7719a567a435034387fadfaa0b0d2.jpg,"(233, 231, 218)",gray,gainsboro
2963,15596633d90ce46889b9df1bd401df0e4aec604a.jpg,"(25, 7, 8)",black,black
2964,e796d17d46845513745026d69b277833fbc602f3.jpg,"(180, 150, 116)",brown,rosybrown
2965,3c333fce7d3dbfe09749cd169e99581f6404bff2.jpg,"(175, 157, 163)",gray,darkgrey
2966,8a0bbc402ac4e903df8f1ea9df2727774fa413b9.jpg,"(217, 215, 213)",gray,lightgrey
2967,16a6a63c067f565d84924d420f60140723e01749.jpg,"(178, 152, 125)",brown,rosybrown
2968,83c29d13607af12ec03f28787aeb6c286cb2a4ec.jpg,"(211, 204, 199)",gray,lightgrey
2969,feb5b4d7c55c7b351321fe95c6d07c0ae3598995.jpg,"(39, 38, 40)",green,darkslategrey
2970,c4262af00fae50e95d5e8fd7639ad8997540a87d.jpg,"(238, 230, 227)",white,linen
2971,1ed65913e48ae0a3e552c5052c683a7ad3c818d0.jpg,"(58, 58, 44)",green,darkslategrey
2972,4f6228e42888ce2cb90b0911754fbcd1a058decd.jpg,"(107, 116, 59)",green,darkolivegreen
2973,51f3e6842b657201f20bc7fdec56ae4914fa1cff.jpg,"(81, 88, 92)",gray,dimgrey
2974,20937abea90a9dc8777dd7f97dd41e348a06ac3d.jpg,"(188, 176, 163)",gray,darkgrey
2975,9f2f1e3bd3194a2ceb5902e0e84aeaf3f0ed6e1f.jpg,"(223, 202, 163)",brown,burlywood
2976,5bae2806cc1c5bed8c8d32cabbacf24a50b4245a.jpg,"(69, 51, 55)",green,darkslategrey
2977,0ab24c110a273cde693072e5bedeac27454222ae.jpg,"(15, 48, 32)",black,black
2978,d27fbd2543e96488d8186d508c5c4f6989cf81b2.jpg,"(64, 57, 48)",green,darkslategrey
2979,80a7b5b300499e3df0524dff7435f0b8e5bb054b.jpg,"(207, 152, 106)",red,darksalmon
2980,28588667db5f2ebde5a96002602bb15712bbe11e.jpg,"(35, 36, 25)",black,black
2981,39d7bf8013b163306cf37ae6f5a62cbf6eedb276.jpg,"(66, 45, 28)",green,darkslategrey
2982,7f7ac10293406bc35e7c0d6d6f6cbcf31bc73788.jpg,"(102, 104, 73)",green,darkolivegreen
2983,f690d2e218db944b31dbc492085df4439ece8a79.jpg,"(37, 30, 22)",black,black
2984,6388e466a63028fc1462a9557a344d000aca46b4.jpg,"(238, 222, 188)",brown,wheat
2985,fc069bec87a6875db3130d00a8f3d6698f548ff2.jpg,"(198, 158, 140)",brown,rosybrown
2986,9f1d6bfc9370512ac01a67be9ea078f3f0b7e7a7.jpg,"(36, 24, 23)",black,black
2987,68c1ab0d28d7a580b27a98fc767afe43cd0725b7.jpg,"(115, 114, 120)",gray,dimgrey
2988,cc7273415d04fa1c50fb15c7dcc282439f9cb205.jpg,"(214, 218, 219)",gray,gainsboro
2989,a4189009f7ed2cbce4841d9784ae33bb2c4b4df9.jpg,"(238, 232, 231)",white,linen
2990,8c30f004cffba7407d7bc3bd37a5dabe421f2576.jpg,"(194, 179, 161)",brown,tan
2991,62283f91d44dc2f62ed0f6b1b882076c41b0adef.jpg,"(33, 25, 38)",black,black
2992,9e064ce55b56054f1b1aba32012d3937acde1723.jpg,"(169, 100, 52)",brown,sienna
2993,5c7cd906686048fbb5269e27b079d2dcbe6d84eb.jpg,"(67, 43, 50)",green,darkslategrey
2994,992566ad96fad4b80c2623454409b088c1ea6679.jpg,"(200, 76, 81)",red,indianred
2995,c3d207881aecfa820feaa98212df2a41997cf78d.jpg,"(32, 15, 10)",black,black
2996,346c04fd0d56c7509d775fb78530971e4630acbb.jpg,"(212, 140, 131)",red,darksalmon
2997,9319abfde203de046fb532d8d497dd2f6adefda4.jpg,"(223, 225, 231)",gray,gainsboro
2998,a1e5da97270b67bfba2df139bb793067eaa27334.jpg,"(215, 94, 145)",pink,palevioletred
2999,4785880671c96973b02900bbfedd64e5d6175c2f.jpg,"(62, 152, 196)",blue,steelblue
3000,cc5af46d2784edaa3a4d802c8a0558a3097b0692.jpg,"(231, 236, 236)",purple,lavender
3001,f927aa092e2fee653ec8cefa6403f5cc60d3ffd6.jpg,"(81, 98, 112)",gray,dimgrey
3002,018464d57cc03b3867f52bd1557ba92df13eda46.jpg,"(12, 19, 27)",black,black
3003,3f640c584e56fe725a1103f48da0adba39bda232.jpg,"(208, 213, 199)",gray,lightgrey
3004,db719bef19ecfa1ad690777e54f483a5ea922f37.jpg,"(52, 44, 49)",green,darkslategrey
3005,533918e58dcdad277d7c0363e25d2542d3347268.jpg,"(197, 167, 156)",brown,tan
3006,70c338570b0f6138df879f82de4cf0de8d7e498c.jpg,"(197, 197, 195)",gray,silver
3007,ba25ff9fa37c30aa1290750a56e6131cb63d74b1.jpg,"(229, 215, 208)",gray,gainsboro
3008,cdaafeeabecd97fee032b52326b024c2253ce0a0.jpg,"(19, 24, 23)",black,black
3009,7e6e01fd724b70678f07c17cc99d47c8361ad2a1.jpg,"(35, 18, 14)",black,black
3010,60b70e847e24266dd16e157e6b92a77df221259e.jpg,"(22, 23, 25)",black,black
3011,7af4da33067d172508e6d9c9afc6d7a65d24ec97.jpg,"(42, 37, 37)",green,darkslategrey
3012,9833897441e58b9be94f71da7d1292d74f99b307.jpg,"(33, 40, 67)",green,darkslategrey
3013,13875068acc98112ab408a36c061bd8de70e75bf.jpg,"(206, 177, 177)",gray,silver
3014,8c772bd8b2f0aa09d7d7d330938969b4e3d5456e.jpg,"(58, 61, 69)",green,darkslategrey
3015,030228f716dbe36b525d62c1fdbbeab39480be2e.jpg,"(186, 172, 180)",gray,darkgrey
3016,f30bd1e7a780b6258610341b14f6d528912dcc07.jpg,"(4, 4, 4)",black,black
3017,9867327e0e20f5cbdcad1e5b0498709b3430e1c5.jpg,"(62, 43, 27)",green,darkslategrey
3018,2ed4be7c802738e2548cc0ae856d88b833ab96f0.jpg,"(193, 134, 169)",brown,rosybrown
3019,bd26f023342fd5c51527335f67e7022ce85fab7f.jpg,"(190, 169, 143)",brown,tan
3020,acae85a06f44e43a0abdb6c6172294d937afcee8.jpg,"(137, 159, 208)",blue,cornflowerblue
3021,5e0b7184f4300f0c3491c2f8cb881af887c0e1d1.jpg,"(187, 175, 132)",brown,tan
3022,2266556c1730c2411ba6dca43ae40bd826c4ea0b.jpg,"(224, 221, 212)",gray,gainsboro
3023,c3f6bd880775e3a7cfc84339da1f20ece01057d9.jpg,"(191, 160, 128)",brown,rosybrown
3024,b7b5e210b78d71b9d67a99ec5da2418bcc1bdb7b.jpg,"(105, 79, 73)",gray,dimgrey
3025,a9f04961198f6563e6cf81bdf3a3ebd19819bc5f.jpg,"(227, 78, 113)",red,indianred
3026,cf8a1c4fe7e5779156a004b1b36898b12fe21c41.jpg,"(185, 114, 56)",brown,peru
3027,62c3388a82d962b2f587587dd2e8f3bfdfe4dec5.jpg,"(25, 23, 32)",black,black
3028,46dff3316c404c179cf6c52312ef16060c56985e.jpg,"(229, 228, 227)",gray,gainsboro
3029,c08d602fde5798fa0598078fc70f64c45bdc3fac.jpg,"(235, 236, 228)",white,linen
3030,2eae37a64f069ad38652560987aa207fe952e174.jpg,"(221, 211, 203)",gray,lightgrey
3031,d94f47e68c36e19402d3009029226bda55ced2e8.jpg,"(35, 36, 40)",green,darkslategrey
3032,0faf5917ca59fdb77cb88c8d2c48651600616a51.jpg,"(235, 234, 239)",purple,lavender
3033,459f182f581572f213fc4c5c07dc306b33537f85.jpg,"(14, 13, 16)",black,black
3034,ed2c5573261d6c82b2560bd2b1d9d6c4982ec1fe.jpg,"(204, 136, 73)",brown,peru
3035,5492d140f0918f57e470b3a221df105dbffceb39.jpg,"(164, 144, 88)",brown,peru
3036,15669ba17cd69e08ca6b4d637e06e70407b8e39a.jpg,"(62, 29, 33)",green,darkslategrey
3037,b4a59bfaddc26ed1f10b54bf79c6196dfbd35630.jpg,"(212, 187, 165)",brown,tan
3038,5695741db94e53ddc286b7fd068d6f77305a6b16.jpg,"(76, 46, 49)",green,darkslategrey
3039,92e4f21418c10482bcb0bb19db9ec90a1c0f727b.jpg,"(52, 45, 36)",green,darkslategrey
3040,a4309348a10295df28c9f294ac2fca8832b4b4d4.jpg,"(60, 42, 44)",green,darkslategrey
3041,9ccbeb9113f3db5d9311bc1581bb0fe773f591de.jpg,"(114, 150, 188)",blue,cadetblue
3042,1242fdf40067e1bbaf576b8daa42020b7d6a6b8c.jpg,"(34, 48, 55)",green,darkslategrey
3043,24d42204c4b6c9ce7816d7cf65456b0560f929ea.jpg,"(206, 205, 181)",gray,silver
3044,100b069d508b802ae5fd71df34bc355b7d5f69fc.jpg,"(92, 116, 109)",gray,dimgrey
3045,23f0e3ceed6dd2eb37f8815f31cbf7c943a93969.jpg,"(202, 212, 218)",gray,lightgrey
3046,75c112b9f7b441be7e4bc10b96162453f71c8be9.jpg,"(10, 18, 26)",black,black
3047,fb06631764a2571254c3892e072913fd8cb48bbd.jpg,"(217, 191, 189)",gray,silver
3048,7e8a7a47bf41aa7513b8bbf78d4e075f866f6457.jpg,"(227, 228, 231)",gray,gainsboro
3049,1f8ccce365741052612efa3b7f011215d70fa157.jpg,"(220, 145, 91)",brown,sandybrown
3050,b2c5f8416885c1fec59140d412142ecf03ac2d71.jpg,"(238, 235, 234)",white,linen
3051,a94c54e3400951293135327289c72cf04344a1b8.jpg,"(13, 14, 20)",black,black
3052,bffdee96e0d937cc3b841ea3a0a978890d373bfe.jpg,"(218, 194, 189)",gray,silver
3053,705e9aea71d41be819bc6fecb1d5b25f4757cdfa.jpg,"(83, 59, 59)",green,darkslategrey
3054,e14c7f4a0653abdca5c44e5197ed4389cb37dafd.jpg,"(166, 189, 122)",yellow,darkkhaki
3055,efe85af916794c349b135a654830512c7fc6b602.jpg,"(69, 34, 23)",brown,maroon
3056,2d31e518d1259359481b0492d63bde2fa47cbd17.jpg,"(39, 35, 36)",green,darkslategrey
3057,076c371dad4d2c48248d5f6cf4cf324bf24528c2.jpg,"(59, 13, 11)",black,black
3058,8bfbd9d8d6667ff9c47654063b02f835aa3aa238.jpg,"(70, 97, 129)",purple,darkslateblue
3059,317bcacf35e7c192b834c200d46463af146babda.jpg,"(161, 167, 165)",gray,darkgrey
3060,7c550b762ce9ad6d277c3ad9f071f2bfb69f9b82.jpg,"(204, 197, 197)",gray,silver
3061,6a760902e386e86920ddeded67d9f3517e5a4c18.jpg,"(205, 209, 205)",gray,lightgrey
3062,8232d2488cfc00659119869b1c9ce78d32aed411.jpg,"(66, 61, 45)",green,darkslategrey
3063,5afb59eddf9f6b17031b1c64c04047dcbfd25cf8.jpg,"(94, 65, 68)",green,darkolivegreen
3064,8ec5d2d172e8b88680383a7c21594868be77bea6.jpg,"(35, 36, 39)",green,darkslategrey
3065,0f29ba7b26241c9383bca20c60ce55300c30aed0.jpg,"(66, 76, 89)",green,darkslategrey
3066,1783da8c3743e619862bd9a1eaa936d308bf89ec.jpg,"(235, 236, 248)",purple,lavender
3067,c9c2bd630d2f75d851d141a8d1b76e2b17a2eedd.jpg,"(159, 172, 177)",gray,darkgrey
3068,aa301d120db0a250af42fe3471df6a3519ccff33.jpg,"(32, 39, 50)",green,darkslategrey
3069,ff7cf05d0b87f6c9e1cd19ec9df00159c8bf79c5.jpg,"(21, 24, 25)",black,black
3070,edb453e63b15ec69cabbe8a5cf227f563c7c58ff.jpg,"(18, 23, 25)",black,black
3071,24522f932f2b158cc524c4a058620a8d74c2e46c.jpg,"(171, 66, 35)",brown,sienna
3072,28b0dfce7913f67e8cc246203f9c38eaf50eb4c2.jpg,"(208, 195, 175)",gray,silver
3073,c55a9374669fe20f20c9d4da3a1b82bd363d4ac2.jpg,"(32, 23, 19)",black,black
3074,e4fa934bb3e3d25ee6dde253c63405afc957dfb6.jpg,"(189, 144, 148)",brown,rosybrown
3075,cfecdef23ec35b80d4886a263e7d671c5ecc6171.jpg,"(42, 15, 17)",black,black
3076,d219757537044a6d6d5fb3bf7bac6a2211050a06.jpg,"(46, 50, 65)",green,darkslategrey
3077,bb61ea4dfd519aad80445fff1d250aaa85199803.jpg,"(94, 85, 102)",gray,dimgrey
3078,2536a2494a55ae34fdd101a4fb2ec0eb4beaba5d.jpg,"(35, 39, 47)",green,darkslategrey
3079,21ffdeaeb1670aa5e20e9c54db2f04fcfcc0efb3.jpg,"(189, 176, 150)",brown,tan
3080,82701d7373d84d9e7beabef8f6caa8ed45debd49.jpg,"(227, 198, 189)",gray,thistle
3081,4a5592b7012ef4349fd2a04e03f60a5b4ea003ee.jpg,"(240, 239, 237)",white,whitesmoke
3082,a2c0e4215c0651678ceac5255751cad0a9d293d4.jpg,"(200, 213, 224)",gray,lightgrey
3083,d18685a794d70606da5a7f6706e9314add758619.jpg,"(204, 122, 68)",brown,peru
3084,13a479516026736c0fbe6270c0fe064ceeb33148.jpg,"(208, 192, 186)",gray,silver
3085,803e3aa456f6406f2d7c445d47dbc5b8b62cc477.jpg,"(99, 70, 97)",gray,dimgrey
3086,a19d6a66f93303496e879c2d04977b557f557ca4.jpg,"(205, 154, 129)",brown,rosybrown
3087,9ae1f15c01d65ae92af2d00cbc3b9bc2599870f3.jpg,"(56, 47, 37)",green,darkslategrey
3088,dcc5d64987da83f90fce060205d171a36476a22f.jpg,"(21, 17, 17)",black,black
3089,f3be3dc7c2f0525e5a3a514cc8501855886c4cc5.jpg,"(237, 227, 220)",white,antiquewhite
3090,842ec0e11eb9049a51175c2b6f97c9bc8462b2af.jpg,"(63, 67, 48)",green,darkslategrey
3091,ad3e01a3bf73e7d522747660ae18749573de704d.jpg,"(142, 113, 76)",brown,sienna
3092,e8d22d507ed50ce26a942930c3b458a2f5dfbcad.jpg,"(189, 201, 213)",blue,lightsteelblue
3093,92d782b2af1e6570310cd5f0bd6c9d127bd53dcd.jpg,"(29, 26, 20)",black,black
3094,f3fa62709defeb2291325a83fc600e3b98e86314.jpg,"(82, 82, 64)",green,darkolivegreen
3095,5039f7008a8772245f67b35ec7b8e508f1743e75.jpg,"(157, 76, 40)",brown,sienna
3096,201fa60e4a8601fcea262995ecf9bf1d1668c5f6.jpg,"(68, 36, 49)",green,darkslategrey
3097,9e531ea540aa7d914f518c7ccd26719491e2db8a.jpg,"(41, 46, 44)",green,darkslategrey
3098,fdf6a46c2f15c8f852f9d3a51fda393e9d135a91.jpg,"(15, 12, 12)",black,black
3099,9c676c1aee84ad34c9c7c074fe61e1b57490bfbe.jpg,"(188, 158, 136)",brown,rosybrown
3100,301277337568ae2d1acd79184fc28ba10d25397a.jpg,"(221, 223, 228)",gray,gainsboro
3101,b4fb192f7646ed5de3184ed47bcacdd07cabe727.jpg,"(134, 98, 71)",brown,sienna
3102,8263edf1ca0f61be824f51a112d39652677e6ad3.jpg,"(168, 138, 92)",brown,peru
3103,c609949dbb42999f67a4506bb8bcf60f6f67c9fc.jpg,"(49, 12, 13)",black,black
3104,067f9e3eb2ce5263f42581003aee50516f0aab14.jpg,"(86, 72, 69)",green,darkslategrey
3105,9bf6513017b94d210ddf4128dbf8303201f2aa21.jpg,"(76, 50, 65)",green,darkslategrey
3106,d3668b81400d2b36331c094b41e5801a926fa9ea.jpg,"(190, 174, 180)",gray,silver
3107,4577692a521b5740d2fb97805665f2747036faef.jpg,"(25, 22, 27)",black,black
3108,1e46d2546e3e684e7c9c9caa533dca22c378963f.jpg,"(231, 208, 205)",gray,lightgrey
3109,f3e0cacb2e0ee3363ea8fce91cc1c102c0bcdeec.jpg,"(210, 132, 88)",brown,peru
3110,a8b3cfd833c53d041d9f0b832cbe4eec8bbf6b38.jpg,"(216, 199, 193)",gray,lightgrey
3111,4315189a09f8361565d9cb5993e5c868a6a3258e.jpg,"(29, 120, 187)",blue,steelblue
3112,9c44c1ec281f2437a6d74b73239d74dda70c7739.jpg,"(236, 227, 224)",gray,gainsboro
3113,ad52b96c51a20cba49bbc56476f8cefd8ec34527.jpg,"(243, 237, 239)",white,whitesmoke
3114,4099df2e56c2a1298aef150ca393bf67c5aa40df.jpg,"(216, 231, 229)",gray,gainsboro
3115,3789717d40abcae39999b3b8a85c9595e9810e78.jpg,"(48, 24, 38)",black,black
3116,b40dff2d6b67048c3900f56dcb7ba9cdfa3ce4ff.jpg,"(100, 174, 208)",blue,cornflowerblue
3117,4e2086dd849bc7d1cea8d041134cd9f47c8d8cbc.jpg,"(192, 204, 213)",blue,lightsteelblue
3118,f60395b35670912eb3400364b36f2e6802002491.jpg,"(47, 41, 46)",green,darkslategrey
3119,64b14068c4172cea84c2eee373832622599ab88e.jpg,"(214, 214, 217)",gray,lightgrey
3120,4f20bbf4859c9c23fd6fa5542aebcb630f2d5d63.jpg,"(226, 224, 221)",gray,gainsboro
3121,549930ac44517a9721b479875b9ed2cf68cfbf12.jpg,"(195, 206, 207)",gray,lightgrey
3122,f6e83332cdfc41e23d593a8c33ee6ec886f30584.jpg,"(36, 57, 75)",green,darkslategrey
3123,e9684aea2e1d5131731c7a6edd63a2813ff20ff7.jpg,"(31, 31, 39)",black,black
3124,63d80f4b24cfab4bc9484522b998ae28f418a750.jpg,"(74, 77, 86)",green,darkslategrey
3125,6b4458943df3110571bde96b6514530a027511e5.jpg,"(50, 21, 13)",black,black
3126,6e2b127bebf7fc76dfbf22c4dca2d8bbfa52c07c.jpg,"(27, 10, 9)",black,black
3127,d502db6be2be7da3cfe948b2726781bb3d25a0bb.jpg,"(231, 230, 232)",purple,lavender
3128,8d9c9aaa4c21238743e679edf6d766ddd93bc89a.jpg,"(32, 27, 39)",black,black
3129,0879175a4f1c1b6de1ef9acb15ff1bc0d69e8c5a.jpg,"(170, 168, 133)",brown,rosybrown
3130,a060354f2099c8ce1fc7f17c3e5c46f46888988e.jpg,"(201, 216, 229)",gray,lightgrey
3131,3938ae7515d8b51b70d310c4ff9a3ca4a891a1f3.jpg,"(102, 46, 20)",brown,saddlebrown
3132,c30fce61aa29a02dfb68c5fab03c1f519e87b0ac.jpg,"(38, 41, 48)",green,darkslategrey
3133,0a6a4e83bc46964c22afd2005a59fe33a787dba4.jpg,"(224, 209, 206)",gray,lightgrey
3134,3abde6b96e081ac886df605964639264b59c3cd9.jpg,"(43, 35, 42)",green,darkslategrey
3135,21cd6e3444c13f4690292108a5d7f42af33e39fe.jpg,"(38, 44, 52)",green,darkslategrey
3136,cf2d20d1d135c896d5ae79be87533f45aa0dcc3e.jpg,"(31, 19, 17)",black,black
3137,bc33192832105d9bd6366457f8a16fb992a29f2c.jpg,"(29, 32, 27)",black,black
3138,605dac9ff0dee16f0d11de56a1331e8d00e752b6.jpg,"(82, 47, 45)",green,darkslategrey
3139,6cfd40827db2d5c8513f872b123401033bb0537e.jpg,"(39, 27, 25)",black,black
3140,8cc784d875adc8583a2601149742276bc867d333.jpg,"(154, 74, 77)",brown,sienna
3141,a86dc244a3c95532056f0a0ce5e6708b38b9ccb2.jpg,"(45, 19, 20)",black,black
3142,90aba092da43e13b8854ca9a539bb84219e118f0.jpg,"(163, 151, 167)",gray,darkgrey
3143,bad1b33423230afa2b04c83d7998625e550d0f06.jpg,"(34, 29, 67)",blue,midnightblue
3144,6a67292cdcee2910e97806ba874526480847f947.jpg,"(232, 229, 228)",gray,gainsboro
3145,22843583cee113018ced99fa12798c40e89b2940.jpg,"(228, 229, 231)",gray,gainsboro
3146,d7d4aafb2add69d649970fcbeb9e7d29797eb444.jpg,"(159, 156, 152)",gray,darkgrey
3147,846fcc23a6eb768f8eb84677df72d40cab19a5a7.jpg,"(210, 201, 194)",gray,lightgrey
3148,9fa5474d39bce3eafbefcf0d75f00092edc218c6.jpg,"(205, 197, 195)",gray,silver
3149,991084435f261464b4bf6c0e56da2ba9bca7aa63.jpg,"(39, 39, 42)",green,darkslategrey
3150,c977058063b98dbedc2cde6610dc77f4c0f52060.jpg,"(64, 27, 33)",green,darkslategrey
3151,6abc5519f8f1baf49175cb77aeeb2341848173e1.jpg,"(6, 9, 12)",black,black
3152,aad3eddd08ec60d65e80f3397f3466761ef542d1.jpg,"(18, 18, 42)",black,black
3153,67f84c5926ad2bc9cb50a71a37d4cf20a36c1716.jpg,"(34, 34, 37)",black,black
3154,555ee7348793a024bd244910b0458f43f2738c74.jpg,"(148, 98, 60)",brown,sienna
3155,e26dcfa92fe25a1bae6e7242c9226f2732238f46.jpg,"(90, 104, 72)",green,darkolivegreen
3156,6c8d968d9b3ee860be86f409cd53792fd513c7dd.jpg,"(5, 5, 5)",black,black
3157,2a034387bedf16701145b42361633400b45d9daf.jpg,"(190, 197, 174)",gray,silver
3158,13eb2103b281d1258678242b1140c886b2b43687.jpg,"(159, 138, 144)",brown,rosybrown
